text,author,time,text_clean
Kpk jangan lemot kerjanya,@yusufhusein4458,7 bulan yang lalu,kpk jangan lemot kerjanya
"Berani2 nya uang haji di korup,,memalukan semoga kena azab dari yg kuasa",@nailunsafiya7644,7 bulan yang lalu,berani nya uang haji di korupmemalukan semoga kena azab dari yg kuasa
Kebangetan ini pejabat astaghfirullah,@novalramadhan1871,7 bulan yang lalu,kebangetan ini pejabat astaghfirullah
"Ya,Allah siapa lagi yang akan di percaya di dalam negeri ini",@amirulmukminin4227,7 bulan yang lalu,yaallah siapa lagi yang akan di percaya di dalam negeri ini
"Gimana suruh maju negeri ini,sama tuhan aja berani,apalagi ke rakyat 😊",@angeldeath5899,7 bulan yang lalu,gimana suruh maju negeri inisama tuhan aja beraniapalagi ke rakyat 
Antartika dan Padang pasir menunggu..Tuhan tidak pandang mau dia presiden sekalipun kalo punya janji harus di buktikan..,@badruswahid5806,7 bulan yang lalu,antartika dan padang pasir menunggutuhan tidak pandang mau dia presiden sekalipun kalo punya janji harus di buktikan
Mana kok kpk diam,@benkstones3581,7 bulan yang lalu,mana kok kpk diam
Tangkap yakut,@febrianti9389,7 bulan yang lalu,tangkap yakut
Pasti travel yang nyuap.....,@BungaYuli-dk1ge,7 bulan yang lalu,pasti travel yang nyuap
Kalo terbukti maling wajibnya di matikan segera. Udah hancur hancuran negara ini,@andriyansyah2477,7 bulan yang lalu,kalo terbukti maling wajibnya di matikan segera udah hancur hancuran negara ini
Bangsa dan rakyat menderita karena korupsi di mana mana.!!?,@Upar.-pro1,7 bulan yang lalu,bangsa dan rakyat menderita karena korupsi di mana mana
Bapak m yasin sangat tertata dan mantap dalam setiap apa yang di ucapkan...,@ldzmotovlog,7 bulan yang lalu,bapak m yasin sangat tertata dan mantap dalam setiap apa yang di ucapkan
"Mentri sgama , sdh gajihnya besar,  dpt uang pensiun , uang tunjangan ini itu lalu korupsi lagi . Ini yg disebut mentri agama yg kesetanan , hukum se- berat²nya.",@TBMJoko,7 bulan yang lalu,mentri sgama  sdh gajihnya besar  dpt uang pensiun  uang tunjangan ini itu lalu korupsi lagi  ini yg disebut mentri agama yg kesetanan  hukum se beratnya
"duit hasil korupsi apa sudah diblokir juga PPATK, buktinya ?",@Muncratz,7 bulan yang lalu,duit hasil korupsi apa sudah diblokir juga ppatk buktinya 
Tangkap Yaqut dan periksa Jokowi,@hgi8475,7 bulan yang lalu,tangkap yaqut dan periksa jokowi
Korupsinya sogokan supaya diterima daftar hajinya walau mengalahkan / mengurangi yg reguler.,@tarjanaltaher7162,7 bulan yang lalu,korupsinya sogokan supaya diterima daftar hajinya walau mengalahkan  mengurangi yg reguler
Saya YAKIN 1000% YAQUT PASTI terlibat KORUPSI DANA HAJI...... 👹👹🥹👎👎👎👎,@gojekjakartadriver2454,7 bulan yang lalu,saya yakin  yaqut pasti terlibat korupsi dana haji 
"Semua doyan uang , gak peduli uang haram, dari pejabat  sampai pemuka  agama sama saja...",@kusnadiaja6024,7 bulan yang lalu,semua doyan uang  gak peduli uang haram dari pejabat  sampai pemuka  agama sama saja
"Daging babi diharamkan, makan uang hasil korupsi yang merugikan calon jemaah haji reguler kok halal.",@ariefnugraha413,7 bulan yang lalu (diedit),daging babi diharamkan makan uang hasil korupsi yang merugikan calon jemaah haji reguler kok halal
"Mungkin haji khusus itu yg untung itu bukan negara tapi PIHK, karena biaya yg dikeluarkan oleh jemaah haji khusus tidak masuk ke kas negara....kerugian negaranya adalah quota haji milik negara diselewengkan dan dijual ke pihak swasta menggunakan kewenangan yg dimiliki oleh penyelenggara negara... mungkin lebih mengarah kepada  penyalahgunaan kewenangan ....mungkin itu penjelasannya...",@IrwanSyafri-m2g,7 bulan yang lalu (diedit),mungkin haji khusus itu yg untung itu bukan negara tapi pihk karena biaya yg dikeluarkan oleh jemaah haji khusus tidak masuk ke kas negarakerugian negaranya adalah quota haji milik negara diselewengkan dan dijual ke pihak swasta menggunakan kewenangan yg dimiliki oleh penyelenggara negara mungkin lebih mengarah kepada  penyalahgunaan kewenangan mungkin itu penjelasannya
Kok pake nanya segala siapa tersangka...ya Yaqut lah siapa lagi...dia bekerja sama dgn patner nya lah...yg menanda tangani Yaqut..atasan Yaqut ya Jokowi..dia yg mengangkat jd mentri..gitu aja kok report...,@anakmuda4825,7 bulan yang lalu,kok pake nanya segala siapa tersangkaya yaqut lah siapa lagidia bekerja sama dgn patner nya lahyg menanda tangani yaqutatasan yaqut ya jokowidia yg mengangkat jd mentrigitu aja kok report
Benar benar dzolim...orang menanti bertahun tahun untuk...ibadah...giliran wktunya tiba haknya di ambil orang...,@Fajri-p3d,7 bulan yang lalu,benar benar dzolimorang menanti bertahun tahun untukibadahgiliran wktunya tiba haknya di ambil orang
Ibadah..aja di korupsi....dosanya .berkali kali lipat tuh....,@Fajri-p3d,7 bulan yang lalu,ibadahaja di korupsidosanya berkali kali lipat tuh
DASAR PEJABAT IBLIS  IBADAH SAJA DI KORUPSI.  DASAR MANUSIA KANIBAL.,@HadiDermawan-t3x,7 bulan yang lalu,dasar pejabat iblis  ibadah saja di korupsi  dasar manusia kanibal
Pejabatnya bejat semua Indonesia pejabatnya memperkaya diri ga takut jahanam tempat para koruptor,@Kelanga123,7 bulan yang lalu,pejabatnya bejat semua indonesia pejabatnya memperkaya diri ga takut jahanam tempat para koruptor
LAH ITU MAH MUDAH,@sarpanjono6627,7 bulan yang lalu,lah itu mah mudah
"Tolong buat K P K tangkapin dan bersihkan koruptor""yg sudah merugikan negara .",@yayahmaria7783,7 bulan yang lalu,tolong buat k p k tangkapin dan bersihkan koruptoryg sudah merugikan negara 
"hukum tabur tuai berarti segala sesuatu yang kita lakukan, baik berupa perbuatan atau perkataan, akan kembali kepada kita dalam bentuk yang sama atau bahkan lebih besar.",@ajatsudrajat5028,7 bulan yang lalu,hukum tabur tuai berarti segala sesuatu yang kita lakukan baik berupa perbuatan atau perkataan akan kembali kepada kita dalam bentuk yang sama atau bahkan lebih besar
Ngurus koruptor apa kt lebih baik dr mereka se pajang hdp 77 th blm a da lbh yg jujur,@Syaharie-u6o,7 bulan yang lalu,ngurus koruptor apa kt lebih baik dr mereka se pajang hdp  th blm a da lbh yg jujur
Berikan suaramu lae bg mn gaji dpr mpr 3 jt/hri,@Syaharie-u6o,7 bulan yang lalu,berikan suaramu lae bg mn gaji dpr mpr  jthri
"di indonesia setiap ada keaempatan pasti digunakan buat korupsi, meskipun ibadah haji pun tdk luput.",@iwantholo1838,7 bulan yang lalu,di indonesia setiap ada keaempatan pasti digunakan buat korupsi meskipun ibadah haji pun tdk luput
"Sudah lah itu hanya penceritaan saja tentang korup..
Percuma bentrok2 di mensos..
Ahir nya korup tidak di ungkap..
Meskipun di ungkap nanti di bebas kan",@sucipto6134,7 bulan yang lalu,"sudah lah itu hanya penceritaan saja tentang korup
percuma bentrok di mensos
ahir nya korup tidak di ungkap
meskipun di ungkap nanti di bebas kan"
"Saya sarankan hapus saja kuota haji khusus jadi jatah kuota tsb seluruhnya utk dipakai utk haji rehuler, agar para travel haji bisa tetap bisa usaha kasih aja kuota Umroh",@syamsulbahrun-hf3bp,7 bulan yang lalu,saya sarankan hapus saja kuota haji khusus jadi jatah kuota tsb seluruhnya utk dipakai utk haji rehuler agar para travel haji bisa tetap bisa usaha kasih aja kuota umroh
"Akankah salah satu kasus korupsi besar ini tenggelam seperti kasus korupsi besar lain yg sedang berjalan, adakah isu baru untuk menutupi isu korupsi ini lagi 😅 kita lihat selanjutnya bagaimana hukum di negeri para koruptor ini berjalan, akankah rakyat yg masih jd sasaran hukum yg tidak berimbang ini ? akan kemana pemerintah dan aparatur hukum dinegeri ini berjalan ? apakah berjalan untuk kebenaran dan kebaikan bangsa, atau untuk kebaikan pribadi golongan semata ?",@supratminruman2894,7 bulan yang lalu,akankah salah satu kasus korupsi besar ini tenggelam seperti kasus korupsi besar lain yg sedang berjalan adakah isu baru untuk menutupi isu korupsi ini lagi  kita lihat selanjutnya bagaimana hukum di negeri para koruptor ini berjalan akankah rakyat yg masih jd sasaran hukum yg tidak berimbang ini  akan kemana pemerintah dan aparatur hukum dinegeri ini berjalan  apakah berjalan untuk kebenaran dan kebaikan bangsa atau untuk kebaikan pribadi golongan semata 
Tukang ketik ya nggak yo Pak,@Lathedinda-k2e,7 bulan yang lalu,tukang ketik ya nggak yo pak
"Dana untuk reguler empot2an bagaimana mau ngambil tambahan quota? Coba diaudit dana haji reguler itu, masih ada atau tidak?",@suratmansaeran7174,7 bulan yang lalu,dana untuk reguler empotan bagaimana mau ngambil tambahan quota coba diaudit dana haji reguler itu masih ada atau tidak
"Manusia2 yg moralnya bejat sdh tdk takut sumpah jabatan dibawah Qur'an, akhlak moralnya perlu diterapi, tahu agama tp tdk takut Allah, gmn negara ini bisa maju klo akhlak pejabatnya rusak...",@mulyantomargomulyo427,7 bulan yang lalu,manusia yg moralnya bejat sdh tdk takut sumpah jabatan dibawah quran akhlak moralnya perlu diterapi tahu agama tp tdk takut allah gmn negara ini bisa maju klo akhlak pejabatnya rusak
Menag gak akan berani kalau presiden gak mengijinkan,@anak_kampung76,7 bulan yang lalu,menag gak akan berani kalau presiden gak mengijinkan
Buat apa d usut2 jika ujung2nya koruptor maling2 duit rakyat tetap d bebaskan,@anakrantaupulangkampung,7 bulan yang lalu,buat apa d usut jika ujungnya koruptor maling duit rakyat tetap d bebaskan
Yg tersangka yg peresiden yg berkuasa di kala karna dia punya kekuasaan tak mungkin dia tak tau.  dia memimpin yg punya wewenang di semua urusan,@PudinSomantri,7 bulan yang lalu,yg tersangka yg peresiden yg berkuasa di kala karna dia punya kekuasaan tak mungkin dia tak tau  dia memimpin yg punya wewenang di semua urusan
"Samakan atau satu cara yaitu reguler itu yang benar ,haji khusus tidak Syah Dimata Allah karna itu yang di jual beli,naik haji itu cari apa",@JemauManna-y3n,7 bulan yang lalu,samakan atau satu cara yaitu reguler itu yang benar haji khusus tidak syah dimata allah karna itu yang di jual belinaik haji itu cari apa
Hotman pura-pura pusing. Penjelasan dari 4 narasumber sdh jelas,@ardi-u4u,7 bulan yang lalu,hotman purapura pusing penjelasan dari  narasumber sdh jelas
Yaqut maling....,@alfianfebri-h2b,7 bulan yang lalu,yaqut maling
Korupsi nya mana.?   terus negara untung… rakyat gak keberatan bayar haji khusus…,@Gesa69-o4r,7 bulan yang lalu,korupsi nya mana   terus negara untung rakyat gak keberatan bayar haji khusus
Tersangkanya jokowi.harus periksa Jokowi,@AripinHusain-c1p,7 bulan yang lalu,tersangkanya jokowiharus periksa jokowi
mohon untuk anggota GP Ansor-Banser NU tidak menyebar narasi sesat seolah olah yaqut cholil terdzalimi/dikriminalisasi dan mohon tidak menghalang-halangi proses penegakan hukum.,@amni.z0r0,7 bulan yang lalu,mohon untuk anggota gp ansorbanser nu tidak menyebar narasi sesat seolah olah yaqut cholil terdzalimidikriminalisasi dan mohon tidak menghalanghalangi proses penegakan hukum
mohon untuk anggota GP Ansor-Banser NU tidak menyebar narasi sesat seolah olah yaqut cholil terdzalimi/dikriminalisasi dan mohon tidak menghalang-halangi proses penegakan hukum.,@amni.z0r0,7 bulan yang lalu,mohon untuk anggota gp ansorbanser nu tidak menyebar narasi sesat seolah olah yaqut cholil terdzalimidikriminalisasi dan mohon tidak menghalanghalangi proses penegakan hukum
Kenapa selalu NU YG KORUPSI,@LukmanHakim-qo5fb,8 bulan yang lalu,kenapa selalu nu yg korupsi
Saking biadabnya mereka urusan agamapun  mereka selewengkan..,@bangaji7711,8 bulan yang lalu,saking biadabnya mereka urusan agamapun  mereka selewengkan
Tetangga ku haji furoda 500 juta,@Anifa1981,8 bulan yang lalu,tetangga ku haji furoda  juta
"Menteri agama pun tidak takut sama Tuhannya, apa lagi dengan anggota2 DPR YG Kebanyakan minim ilmu agamanya, tapi semua lebih takut hidup miskin",@초무-g5f,8 bulan yang lalu,menteri agama pun tidak takut sama tuhannya apa lagi dengan anggota dpr yg kebanyakan minim ilmu agamanya tapi semua lebih takut hidup miskin
Maling maling,@srimujirahayu-ct7lb,8 bulan yang lalu,maling maling
"Jangan pernah mengaku sebagai umat beragama kalau sudah bejad moral-nya, apalagi berani curi uang rakyat.",@TohirDalam,8 bulan yang lalu,jangan pernah mengaku sebagai umat beragama kalau sudah bejad moralnya apalagi berani curi uang rakyat
Nggk pd malu sm Sang Pebcipta,@suran8Sartowiyono,8 bulan yang lalu,nggk pd malu sm sang pebcipta
Karena beliau seorang advokat... Tentu butuh perkara 😅,@Fahleviiii,7 bulan yang lalu,karena beliau seorang advokat tentu butuh perkara 
"ONH plus masa tunggu 5th saja 250 jt, apalagi ONH tanpa tunggu 500 jt sampai 1miliyar( tak ada ketentuan) , jadi minimal keuntungan 200 jt/ jamaah.",@sumarnosumarno-om9ni,8 bulan yang lalu,onh plus masa tunggu th saja  jt apalagi onh tanpa tunggu  jt sampai miliyar tak ada ketentuan  jadi minimal keuntungan  jt jamaah
"Korupsi,,,,, parahhhh!!!! Mantan menteri nya beragama juga,, islam lgi,, jawa lagi,,,,,, allshu akbar!!!!!!!!! Jawa islam,, jawanya d gadai islammya d jual, allahu akbar!!!!!!!",@RomanManro-x6s,8 bulan yang lalu,korupsi parahhhh mantan menteri nya beragama juga islam lgi jawa lagi allshu akbar jawa islam jawanya d gadai islammya d jual allahu akbar
"Menteri adalah pembantu presiden.
Bila seorang menteri korupsi yg bertanggung jawab tentunya Presiden( nalar yg sehat).",@sumarnosumarno-om9ni,8 bulan yang lalu,"menteri adalah pembantu presiden
bila seorang menteri korupsi yg bertanggung jawab tentunya presiden nalar yg sehat"
Memang manusia udah berani nantang tuhan lihat kuasa alloh gak berhenti henti kericuhan Negara ini,@Zubaedah63,8 bulan yang lalu,memang manusia udah berani nantang tuhan lihat kuasa alloh gak berhenti henti kericuhan negara ini
"YAQULT DAN YG PRINTAH SIAPA JKWE, TRUS MAU ADILI ?,HARUS,JLN TRUS,RAKYAT MARAH KL DTK DEMO,,😮😮😮",@Ana-i8q5v,8 bulan yang lalu,yaqult dan yg printah siapa jkwe trus mau adili harusjln trusrakyat marah kl dtk demo
"Maaf Saya Tanya ,
Kang Yakut  Asli Kelahiran Mana toh ,
Kang Yakut Pendidikan Perguruan Tinggi Mana toh ,
Kang Yakut Ahli Kitab Kuning toh 
 atau Berapa Lama Menekuni. belajar fikih",@slametsantoso2199,8 bulan yang lalu,"maaf saya tanya 
kang yakut  asli kelahiran mana toh 
kang yakut pendidikan perguruan tinggi mana toh 
kang yakut ahli kitab kuning toh 
 atau berapa lama menekuni belajar fikih"
Di indonesia itu semua kok akal2x lan...thok...,@herususanto50,8 bulan yang lalu,di indonesia itu semua kok akalx lanthok
"Kalo mengacu pd ucapan pak Jokowi di kasus tom lembong, teknisnya kan di kementrian....ya yg jd tersangka ya si Yaqut.",@AtthaillaArkadewi,8 bulan yang lalu,kalo mengacu pd ucapan pak jokowi di kasus tom lembong teknisnya kan di kementrianya yg jd tersangka ya si yaqut
sama daging babi takut... sama uang haram nda takut.... 😅,@asepdodo69,8 bulan yang lalu,sama daging babi takut sama uang haram nda takut 
Inilah akibat kriminalisasi hukum tom lembong yang menjalankan kebijakan pemerintah dan hasto korupsi yang tidak merugikan  negara dan uang pribadi harun masiku  jadi semua akan terkuak,@SinagaHotdi,8 bulan yang lalu,inilah akibat kriminalisasi hukum tom lembong yang menjalankan kebijakan pemerintah dan hasto korupsi yang tidak merugikan  negara dan uang pribadi harun masiku  jadi semua akan terkuak
Mantan Menag ini yg calon tersangka adalah adik dari ketua PBNU saat ini.,@jafard.sultra2553,8 bulan yang lalu,mantan menag ini yg calon tersangka adalah adik dari ketua pbnu saat ini
Si yakuq biang x,@Darmansyah-q3l,8 bulan yang lalu,si yakuq biang x
Tetangga saya berangkat 2023 membayar Rp300jt.,@jafard.sultra2553,8 bulan yang lalu,tetangga saya berangkat  membayar rpjt
Sayangnya GK da yg berani sebut siapa yang diduga bersalah.,@aaiuum9067,8 bulan yang lalu,sayangnya gk da yg berani sebut siapa yang diduga bersalah
"Jamaah haji dirugikan,negara juga dirugikan.
Contoh soal:Untuk ,1 oranghj.reguler 64.000.000
Sedang hj khusus 200.000.000.jadi dari 1.orang saja selisih 136.000.000.
136.000.000 X 20.000 orang=2.720.000.000.000.
Jadi untung kotor 2.72 T.",@aaiuum9067,8 bulan yang lalu,"jamaah haji dirugikannegara juga dirugikan
contoh soaluntuk  oranghjreguler 
sedang hj khusus jadi dari orang saja selisih 
 x  orang
jadi untung kotor  t"
Pertanyaan sederhana bang hotman tidak bisa dipahami. 😅,@abunajwa840,8 bulan yang lalu,pertanyaan sederhana bang hotman tidak bisa dipahami 
KLO karopnya berjamaah ya tidak ada tersangkanya koropsi berjamaah itu do Konoha halal,@KarinaKarin-u7t,8 bulan yang lalu,klo karopnya berjamaah ya tidak ada tersangkanya koropsi berjamaah itu do konoha halal
Bubarkan aja negara ini sudah kacau,@adjatsudrajat117,8 bulan yang lalu,bubarkan aja negara ini sudah kacau
Jrit uang ibadah juga dj korupsi,@BlackcatMoza,8 bulan yang lalu,jrit uang ibadah juga dj korupsi
Organisasi agama dijadikan usaha orang rakus,@Umarrola,8 bulan yang lalu,organisasi agama dijadikan usaha orang rakus
Tangkap Gus Yaqut 👈,@mukhlisaci7487,8 bulan yang lalu,tangkap gus yaqut 
Kenapa takut menyebutnya  ngomong saja siapa saja yg makan.hukum sampah sudah jelas penyelewengan gak berani tangkap apa nunggu Yaqut runding sama KPK dan polisi,@WahidWahidun-y8k,8 bulan yang lalu (diedit),kenapa takut menyebutnya  ngomong saja siapa saja yg makanhukum sampah sudah jelas penyelewengan gak berani tangkap apa nunggu yaqut runding sama kpk dan polisi
Haji husus bayarnya ke laut kali,@cucupekabe,8 bulan yang lalu,haji husus bayarnya ke laut kali
KLO YAKUUL BERSALAH HUKUM MATI,@abdulrajakpamenan,8 bulan yang lalu,klo yakuul bersalah hukum mati
Yg pantas untuk koruptor ini di sebutny ap yaa???,@empisopiah5722,8 bulan yang lalu,yg pantas untuk koruptor ini di sebutny ap yaa
"Tu mertuaku dah 12 tahun lebih nungu,itulah sistem kotor di negara kita bosku",@SugengWidodo-r2h,8 bulan yang lalu,tu mertuaku dah  tahun lebih nunguitulah sistem kotor di negara kita bosku
Ini sistem yg busuk,@SugengWidodo-r2h,8 bulan yang lalu,ini sistem yg busuk
