text,author,time
"Supaya adil semua tahanan dirumahkan saja. Rusaknya negara ini,  janjinya Prabowo kejar koruptor sampai Antartika. Manaaaa",@nurpantio9549,4 minggu yang lalu (diedit)
Negara kita Indonesia ini kalau orang pencuri ayam ditangkap langsung dipenjarakan kalau kasus korupsi begini puter-puter,@EmyHaki,4 minggu yang lalu
"Yang bisa mempecundangi kpk, kemungkinan orang yang pegang bukti kuat keterlibatan juragan kpk itu sendiri... dan orang itu aksn menyeret si juragan dalam kasusnya... makanya kpk tanpa malu2 beri dia kistimewaan...
Beda dg  Pak Tom Lembong, setelah sidang selesai, orang yg perintahkan Pak Tom import baru bilang dg cengar cengir, ' ya itu saya yg perintahkan'... mungkin yg ini beda, punya bukti kuat dan masa, jadi kpk mati gaya... dan jangan lupa si juragan masih butuh massa buat dukung anaknya nanti... bubarkan aja kalau kpk kagak guna...",@haryobagaskara4177,4 minggu yang lalu
"KPK.
ada apa dengan Kalian.
Rakyat kecewa dengan KALIAN.
Apa perlu kalian di BUBARKAN saja",@BaimEssarey,4 minggu yang lalu
Koko Prabowo katanya mau kejar koruptor yg tertangkap aja di lepas kan,@episondiah7130,4 minggu yang lalu
"Enak sih kalo jadi tahanan rumah
Makan enak tidur nyenyak",@Xanana-e5z,4 minggu yang lalu
"KPK bubar saja habisin uang rakyat saja, menggaji nya",@episondiah7130,4 minggu yang lalu
Halalkan darahnya,@OppoOppo-s6x3l,4 minggu yang lalu
Mungkin biar ga ngerepotin kalo kna azab biar dirumah nya aja,@JackDaniels5544,4 minggu yang lalu
Selama koruptor  blm divonis hukuman mati jangan harap negeri ini maju.. Hanya di indo rutannya koruptor mewah ruangan ber AC dll,@alifdiyanto4299,4 minggu yang lalu
Masa si mahasiswa diam aja ga mau demo,@MohKholil-jg3cu,4 minggu yang lalu
Semakin konyoll😂,@tsulisagusriyanto9286,4 minggu yang lalu
Brubah fungsi dari pemberantasan jdi Komite Pemeliharaan Koruptor. duit bicara setanpun tunduk😂,@burungku796,4 minggu yang lalu
Kpk cemen masa takut ama koruptor,@MohKholil-jg3cu,4 minggu yang lalu
Kirain KPK gk punya takut eeee teryata nyalinya kecil juga 😂😂😂,@rokimmuh2532,4 minggu yang lalu
"Ya bener pak kecewa, masyarakat 🦮🦮🦮🦮di zolimi kpk Payah.",@SupriawanMkp,4 minggu yang lalu
Bubarkan saja ...  ngga ada guna 😡,@haslinda4190,4 minggu yang lalu
"Boborok bobrok Marwah KPK
.hancur!!!!!!!!!!!!!",@ilyasyulyanpratama7521,4 minggu yang lalu
Keterlaluan sih Ini KPK... lembaga yg hrsnya musuh koruptor mlh pengayom koruptor,@wiyadiyadi5199,4 minggu yang lalu
"Rusaknya hukum di Indonesia...
Darurat reformasi hukum, sekaligus ganti semua aparat hukumnya. 
Bgm negara kita mau maju...
Semua hanya angan2...😮😮😮",@heryyantodr7279,4 minggu yang lalu
"Bu pak Noel minta tahanan rmh ajh bisa ga kalo ga bisa ,seluruh tahanan protes ajh biar rame sekalian ,Bu",@afsheenaalthaf2604,4 minggu yang lalu
selain pengalihan tahanan juga pengalihan isu,@adminkavlingan,4 minggu yang lalu
Hukum kita di Indonesia itu siapa yang punya uang dialah yang berkuasa,@EmyHaki,4 minggu yang lalu
Koplak kok,@fajarbudi9420,4 minggu yang lalu
DEWAS KPK BUBARAIN AJH GA ADA ARTINYA TUH 😲,@afsheenaalthaf2604,4 minggu yang lalu
"Koruptor : ga tahanan bintang 7 . Jdi tahanan Rumah . 
Memang Biadab",@Anakkampung807,4 minggu yang lalu
Penegak hukum sudah sakit di semua lini/ dari kepala sampai ekor,@AnwarSanusi-y5u,4 minggu yang lalu
"Komisi 3, 👈 panggil KPK tuh coba tolong tanyain gimana ,masa korupsi bisa tahanan rumah",@afsheenaalthaf2604,4 minggu yang lalu
Komisi Penyelamat Koruptor....,@solitaire730,4 minggu yang lalu
"KPK tidak beres, perlu diselidiki, ini pasti ada penyuapan.",@AbdulLatif-vb4hb,4 minggu yang lalu
Siapa dulu Ketua KPKnya nggak usah bingung semua bisa diatur,@PakCipto-b3v,4 minggu yang lalu
Parah parah....saya mulai ragu dengan kpk,@shasfamuzhafira8875,4 minggu yang lalu
"Kecewa 😂😅😂
Itulah cara kerja dunia😊",@TrueLine-x2p,4 minggu yang lalu
KOMISI PELICIN KORUPTOR,@MuchlisNing,4 minggu yang lalu
"Betul, dan KPK tanggung dosa seluruh rakyat indonesia karena tidak bercermin SILA KE 5 PANCASILA.",@bangbenzneo623,4 minggu yang lalu
Tangkap takut,@NabilaTriaisah,4 minggu yang lalu
"Selama Jokowi hidup,kpk akan begitu2 saja",@rizkychadikofc4726,4 minggu yang lalu
"Percuma ditahan ujung2 nya bebas dgn alasan yg konyol, coba sekali kali tahanan kasus korupsi seperti ini dihukum mati, toh kehilangan manusia seperti ini nggak ada ruginya",@DaunKelor777,4 minggu yang lalu
"klo istri noel ga speak up, ga ada yang tau tuh ... respect sama om noel family",@firaamal7891,4 minggu yang lalu
kpk independen tapi g punya adab koh yakul tahanan luar konoha mudah mudahan strookk,@dwipriyanto9352,4 minggu yang lalu
"Inilah kekuatan dari kubu sebelah , untuk mengencet KPK, bukan karna takut sm jokowi, tp niatnya biar masalah ini lari ke jokowi pandangan rakyat, inilah pengadu domba, pihak lawan , jokowi,",@GatotHartono-vs2wc,4 minggu yang lalu
Jadi beneran Bubar ini..!,@Wisnu-oh9wp,4 minggu yang lalu
"Periksa ketua KPK nya.. 
Dapet aliran dana atau iya",@RachmatFitri,4 minggu yang lalu
Mengapa kpk yang sekarang kelihatan takut sama yaqut ini sangat aneh mungkin kpk dapat bagian dari uang korupsi,@EncasSukahar,4 minggu yang lalu
"Pak Prabowo harus ganti semua orang KPK,jgn suka"" mereka aj",@MichaelMichael-r3d,4 minggu yang lalu
"A su kabeh... Kapan2 yg ada kasus hukum pidana, mari sama2 ngajukan, tahanan rumah... Daaaaaancuuuuuukkkk....",@JovanRobby,4 minggu yang lalu
"Para garong duit negara koq malah dilepas, jangan2 ada ada permainan didalam kpk harus diselidiki nih",@RizalPele,4 minggu yang lalu
Sesuai ucapan Mr. President.... 😂,@solitaire730,4 minggu yang lalu
Negara tak mampu membasmi korupsi karena pejabat negara sekarang takut ikut tersangka 😅😅😅,@ramotdamanik2205,4 minggu yang lalu
Kok macam apa orng korup kok tahanan rumah KPK mcm apa ini KLO gitu SM aja . KLO blm ganti pemimpin ya gini trus . Muda2han THN depan pemimpin nya yg jjr . Ganti semua kpk . Ini pasti ada tekanan .,@Kajikusno,4 minggu yang lalu
Jangan heran karena jokowi msh hidup mau lebaran uang puluhan milyar mengalir ke KPK itu pasti,@ayiwawan6483,4 minggu yang lalu
"Bonyamin nggk Syah ikutan yg dh rame di bicarakan Oleh Netizen   ya ,Cari yg ada sekarang kasus nya banyak di jakarta itu baru Bonyamin top bgtu ya,klo hanya ikutan percuma koar koar,terlambat masalah Yaqut di berikan tahanan rumah ya.",@HarisSuprapto-ke4tb,4 minggu yang lalu
"Penjahat Termul dpt perlindungan dr aparat hukum. Rusak, bejat, bajingan semua !!!",@ahmadyunus7523,4 minggu yang lalu
Sedit pun tak percaya lagi dgn KPK,@gasssfulll,4 minggu yang lalu
Ga sia2 demo depan KPK bebaskan yakult! 😂,@SekolahCukur,4 minggu yang lalu
Hahahahahaahahahahahahahahahahahahahahah kocakkkkk kocakkkkk kocakkkkkkk... Tahanan rumahhh hahahaahahahahaha,@BambangSugiarto-q4c,4 minggu yang lalu
Namanya jg KPK bentukan dinasti....kudu nurut apa kata boss lah 🤣👍,@feedodeedo507,4 minggu yang lalu
Inilah hukum Indonesia ...jual beli....😂,@eryantoja4702,4 minggu yang lalu
Suap pak suap . Karena uang pak uang pak,@edisucipto9762,4 minggu yang lalu
BUBARKAN KPK,@adesuhendar222,4 minggu yang lalu
KPK takut lehernya d injak banser😂...,@mustianto-s8w,4 minggu yang lalu
"Lhaaaa ngapain ditangkap kalau begitu, 😅...

Becandaaaa aza kpk",@melanitris6900,4 minggu yang lalu
Boro2 mau dihukum mati koruptor....,@silitanyep5862,4 minggu yang lalu
Ganti ketua KPK,@Hardi-h3v,4 minggu yang lalu
Infonya untuk memenuhi permintaan ketua pbnu indonesia,@Subagiyo-j1k,4 minggu yang lalu
Kpk gak guna,@zeoleo8798,4 minggu yang lalu
Butel istri Noel yg pertama bersuara,@suratminsuratminn1226,4 minggu yang lalu
apa kata Prabowo yg mau kejar koruptor ke Antartika????,@pungki2010,4 minggu yang lalu
Bikin emosi rakayat kita butuh pening pin yg tegas yg bisa kerja percumah punya persiden dri militer klo tidak turun ke bawah yg ada di bohongi kaya nya perabowo harus di ganti sama Dedi,@supindaera1132,4 minggu yang lalu
Bikin emosi rakayat kita butuh pening pin yg tegas yg bisa kerja percumah punya persiden dri militer klo tidak turun ke bawah yg ada di bohongi kaya nya perabowo harus di ganti sama Dedi,@supindaera1132,4 minggu yang lalu
KpK Dobol-Dobolan.,@Yati-ze1ye,4 minggu yang lalu
"PANCASILA.....
PANCASILA.....
KORUPTOR DI LINDUNGI.
YAUDAH, DOAKAN SAJA PARA KORUPTOR ITU MATIII DALAM KONDISI TERHINA, TERSIKSA DAN TERNISTA...
AMIINNNN ❤",@Buddimen-y7r,4 minggu yang lalu
Skenario sandiwara dari KPK terhadap koruptor sedang dimulai berarti KPK sdh sangat rusak sekali. BUBARKAN KPK KRN TDK KONSISTEN dlm penegakan Hukum di negara ini. 😂😂😂😂,@ajiesegorogeni5401,4 minggu yang lalu
Parah,@MarcellMuhammad-m4c,4 minggu yang lalu
"Korupsi jadi tahanan rumah tapi yg cuman demo bikin macet 15 menit lngasg ditangkap dan ditahan.
Ancamn hukumnnya ugal ugala.
Konoha konoha",@BamsSujito,4 minggu yang lalu
KPK nya Jokowi memble,@NurulAini,4 minggu yang lalu
Ayo korupsi sebanyak banyaknya mumpung hukumanya ringan,@IrlanggaSaputra-h9e,4 minggu yang lalu
laenn klo ke ats mah istimewa,@Mentarichannelofficial,4 minggu yang lalu
Yg teriak2 nangkep koruptor banyak siapa ya itu😂,@dessyaspianti3374,4 minggu yang lalu
Berterimakasih kita kepada istrinya Noel berkat beliau kita tau kebusukan yg ada didlm kpk ...,@faisalsuherman,4 minggu yang lalu
"Emang yakut itu emang besalah atau tidak sih?
Kalo tidak bersalah kenapa ditahan?
Kalo bersalah yaa doakan saja mati dalam kondisi terhina, tersiksa dan ternista.
Ingat bung ini negara pancasila, koruptor aman2 aja.",@Musdesbang3355,4 minggu yang lalu
KPK brok brok,@komarrustandy5365,4 minggu yang lalu
Hajiar teruuss..,@monitorekonomi3979,4 minggu yang lalu
Hidup KPK,@agusagusibrahim1938,4 minggu yang lalu
Untuk pelajaran para pimpinan KPK bisa di Nepal kan... Biar kapooook. Mmm😂😂😂,@wiyatnoyatno9591,4 minggu yang lalu
Nggk usah heran kpk disuap napi tahan rumah,@perwirabekasi9758,4 minggu yang lalu
Bubarkan kpk kinerja sangat mengecewakan,@supri1297,4 minggu yang lalu
"KALAU DINEGARA HUKUM ,PENEGAK HUKUM NYA SETAN SEMUA,MAKA BEGINILAH YG TERJADI ,MALING UANG RAKYAT AJA BISA PULANG KERUMAH DAN KUMPUL DGN KELUARGA NYA..",@azibarkos5652,4 minggu yang lalu
gantinya ketua kpk di tahan,@sumpahpalapa9094,4 minggu yang lalu
Remukkk......remuk...,@agusajs8046,4 minggu yang lalu
"KPK lemah , seharusnya korupsi berbau agama di hukum lebih keras ..",@ir.prastiwoa.3195,4 minggu yang lalu
Nepal kan aj,@TriYunani-p8j,4 minggu yang lalu
"Kemana lagi rakyat harus mengadu.. .. 
Lembaga yang dibentuk untuk memberantas korupsi ternyata sudah terkontaminasi. Betapa sakitnya hati rakyat dengan prilaku KPK seperti ini. 
.",@wawanruswana3185,4 minggu yang lalu
lihat saja nanti pas lebaran haji dia bakalan ada di Mekah.. wkkkkkkkkk,@rajaracun,4 minggu yang lalu
Pegawai KPK sangat ingin KPK dibubarkan ...,@hariadisihono735,4 minggu yang lalu
"Yaqut tahanan rumah, hidup kpk pencuri dlindungi ntar Allah SWT yg menegurmu, baru kapok. Sekolah tinggi"" untuk culas",@surapatisnuppu7837,4 minggu yang lalu (diedit)
"Pak saiman ini terlalu idealis dan kurang gaul … 😊😊 biasalah ini, lumrah dan umum jangan kaget … 🙏🏻🙏🏻👍🏻",@muhammadreza9275,4 minggu yang lalu
Yaqut punya ilmu BELUT..........wkwkwk😂😂😂,@AbdulHanan-sj4qp,4 minggu yang lalu
Prabowo mana,@jamiljamil1729,4 minggu yang lalu
"Periksa Ketua dan seluruh Pimpinan KPK, gak ada malunya mereka itu.",@yurslmnst,4 minggu yang lalu
Mungkin saja disogok KPK nya,@PakSunirto,4 minggu yang lalu
Kacau KPK 😂😂,@garzof2314,4 minggu yang lalu
"inilah hebatnya hukum buatan manusia. rasulullah saja bersabda andai fathimah binti Muhammad saw.mencuri niscaya beliau saw.sendiri yang akan memotong tangannya. ini baru sekelas menteri korupsi lagi, malah perlakuan istimewa.",@RoyRismon,4 minggu yang lalu
Usut tuntas 👍👍👍,@AhmadFery78,4 minggu yang lalu
Duit lagi duit kpk macan ompong,@adiWaluyo-x6p,4 minggu yang lalu
Mantap boy❤❤❤,@HendraHendra-x1s,4 minggu yang lalu
"Pimpinan KPK diganti total, memalukan",@AntoniusSitungkir-y8z,4 minggu yang lalu
KPK bubarkan saja....bnyak bongaknya.....😂😂😂,@sopiansiregar-r7h,4 minggu yang lalu
KPK sekarang eror lagi...!!!Annjngg..,@DanaKhoirul,4 minggu yang lalu
Bubarkan kpk ngabisin anggaran percuma.,@yantoyanto6449,4 minggu yang lalu
Abis itu kabur ke luar negeri,@gamaib,4 minggu yang lalu
"Pertinyiinya, apakah dipasang gelang GPS dikakinya. Akan meledak kalau keluar  pintu pagar. Begitukah",@tjoeksuwardojo6396,4 minggu yang lalu
Semua pejabat zaman jokowi yg tersandung koruptor pasti aman dan semuanya bisa di bilang busuk,@johanpurwadi-k3m,4 minggu yang lalu
Selamat ya.... 😂,@gamaib,4 minggu yang lalu
Percuma tahanan rumah g bkalan jera plaku korupsi,@syahih4204,4 minggu yang lalu
Sudah gk kaget kelakuan institusi di. Negara konoha ini,@arydalban,4 minggu yang lalu
"Jangan"" KPK sudah menerima Amplop",@triseo8885,4 minggu yang lalu
"Viralkan...agar KPK di Ganti semua personilnya!!!!
Hukum SDH amburadul di Negara KONOHA ini",@edwynhendrata309,4 minggu yang lalu
Deal deal . An,@MasYhudi-wq6ll,4 minggu yang lalu
Gak ngaruh ada kpk.,@azchariwahab9462,4 minggu yang lalu
"KPK, kapolri, panglima TNI dan  termul yg ada di kabinet Prabowo, klu nggak di ganti, Indonesia akan hancur",@iwanlando3459,4 minggu yang lalu
KPK Krn kasus koruptor tugas pokok nya...bisa2 nya orang yang sudah merugikan negara bisa jd tahanan rumah.... negara ini mau di jadikan hancur Krn masalah ini,@tonyguchi3500,4 minggu yang lalu
KPK gtu loh.. Sangat profesional sekali??.. 💪💪💪😂😂😂 ko kalian pada iri sih? Apa kalian lupa tinggal dmn? 🤷‍♂️🤣🤣😁🤭,@cahgendengs,4 minggu yang lalu
Parah,@gunawanhidayat9522,4 minggu yang lalu
"Bingung harus coment apa tapi kalau ngomong kasar ke KPK tidak apa-apa kan..?
soalnya marah sekali...😠",@gin-ginyunusginanjar5582,4 minggu yang lalu (diedit)
KPK Emang 👍👍👍👍👍👍👍👍👍👍,@gendhis8206,4 minggu yang lalu
Bkn mengecewakan memuakan berrti Masih lemah  buat kalangan pejabat dan kpk nya koplak,@AbuBakar-zt3cy,4 minggu yang lalu
Oke gasss ....oke gasss,@omdhi495,4 minggu yang lalu
Diduga keras ya iyalah wkwkwkwkwkkkaaakkk mana ada makan siang gratis wkwkwkwkwkkkaaakkk lumayan kan untuk dana keluarga berlebaran wkwkwkwkwkkkaaakkk,@cobellodkey6265,3 minggu yang lalu (diedit)
"Jangan2 KPK ikut korupsi juga ...
Mana ada koruptor jadi tahanan rumah",@yunusjamot7058,4 minggu yang lalu
Tinggal kejaksaan agung yg di andalkan,@ahmadhalim2526,4 minggu yang lalu
"Sama aja semuanya,masuk penjara juga penjaranya bak kamar hotel berbintang. Ah sudahlah,semoga ALLAH azab kalian semua.",@faridwahyudi7590,4 minggu yang lalu
"Gara2 ditelpon gus hiddink
Gus yakult jadi tahanan luar😅😂",@PancaLucky,4 minggu yang lalu
Cair cairrrr,@Gunawan-ls1fd,4 minggu yang lalu
Rakyat hrs sgr bersatu & bergerak menegakkan hukum & kebenaran,@Maryogudang,4 minggu yang lalu
"kasus separah itu jadi tahanan rumah, oy kpk dikasi apa 😅",@Aaja03,4 minggu yang lalu
Preseden buruk...,@sanusidoang9397,4 minggu yang lalu
KPK apa coba kayak gitu 😂,@Aaja03,4 minggu yang lalu
KPK telah menyakiti hati Rakyat Indonesia..,@mohamad2011-w1l,4 minggu yang lalu
KPK takut BANSER,@dakhilinbmtalmujahidin3358,4 minggu yang lalu
"Bangsa ini tidak akan pernah maju karena bobrok penegakan hukumnya.

Makanya di indonesia korupsi itu bukan hal yang menakutkan bagi mereka yg korupsi.

Karena mereka udh tau jalur2nya klau korupsi ketahuan maka tidak perlu ngaku, lalu kalau di tahan berusaha suap penegak hukumnya agar dapat fasilitas enak, klau sampai persidangan cari cara hubungi kolega agar vonis ringan, klau udh di vonis dan di tahan berusaha hidup enak meskipun di dalam tahanan.",@ISMAILMARZUKI-kr9jx,4 minggu yang lalu
Kpk ketakutan digempur banser.,@heminali-k3e,4 minggu yang lalu
Memang KPK itu sudah sangat berpihak pada koruptor dan sudah tidak ada manfaatnya bagi rakyat Indonesia,@AbdulSalam-tu7sy,4 minggu yang lalu
Penegak hukum di Indonesia sudah tidak ada yang bisa dipercaya lagi.. hancur sudah bangsa ini..,@mohamad2011-w1l,4 minggu yang lalu
Kpk satu kolam sih 🤣🤣🤣,@sonihariwirawan9850,4 minggu yang lalu
Yg bikin malu bukan kpk saja termasuk dg sebutan nama Gus nya,@mahmudinganteng7311,4 minggu yang lalu
Wes edan kii KPK rusaaaaak rusaaaak wes ra duwe isin tenan kiik wes . Pimpinan mundur wae,@heruraharjo7152,4 minggu yang lalu
konoha kok dilawan....,@choirulanam6277,4 minggu yang lalu
"Dugaan korupsi yaqut dan bupati cilacap bak langit dan bumi.
Tp justru si yaqut yg tdk ditahan di penjara !!!
Kl keluarga minta si yaqut dibebaskan,apakah akan dibebaskan jg ???
Ga pny otak apa KPK ???",@ZenZen-o6f,4 minggu yang lalu
"Yakin saya adanya campur tangan, percuma klo KPK cuma bisa koar""",@Sriindrati-ql6fl,4 minggu yang lalu
"Polisi bobrok,jaksa bobrok,hakim bobrok dan KPK jg ikut bobrok, sungguh miris melihat proses hukum,,hukum dan aparat hukum di negara kita,,kita hanya bisa berharap dr keadilan Tuhan Allah SWT,,",@bhaktisubardi7241,4 minggu yang lalu (diedit)
"The power of suap
Seperti kata pemodal asing
Gampang tinggal suap aja
Semua beres",@ahmadmarhayadi8104,4 minggu yang lalu
ayolah bersih2 pak prabowo,@fausi_ABI,4 minggu yang lalu
"Negri asing koruptor dihukum mati tapi negri Konoha koruptor cuma dihukum rumahan,prestasi kpk sungguh membanggakan para maling, KPK tak berguna buat rakyat.",@ZairinBejoong,4 minggu yang lalu
"Koruptor ko diberikan dispensasi? prilaku korupsinys saja sbg MENAG sdh sangat menjijikkan,,ko mudah bgt ditekan oleh pihak2 tertentu? ini merupakan preseden buruk bagi KPK ,hal ini memberikan ruang bagi tersangka korupsi yg lain melakukan hal yg sama,,ini blunder yg sangat fatal",@bhaktisubardi7241,4 minggu yang lalu
Emang masih ada yang percaya KPK ? 😂,@menarmediedikoto8263,4 minggu yang lalu
"Komisi pemberi keenakan, aneh enak ya maling bisa ditahan dirumah, banyak merugikan rakyat Lo 😂😂😂",@FauzanFadillah-b5c,4 minggu yang lalu
Artinya  Maling spesial di mata KPK jadi paling di sayang.,@lismantoro8720,4 minggu yang lalu
Kpk merupakan lembaga peliharaannya solo......prabowo lagi kemana.....,@mastono4115,4 minggu yang lalu
"KPK yg terbaik...
Takut sama tekanan ORMAS.",@ropendisianturi4602,4 minggu yang lalu
Parahhhh,@RianKumis,4 minggu yang lalu
Adanya KPK berarti cuma sandiwara saja..,@masfaiz3205,4 minggu yang lalu
Ada Udang nyq,@saukachannel6850,4 minggu yang lalu
"KPK termasuk golongan TERMUL, Krn  kasus yaqult bermuara ke jokowi",@yoyokjuwono9567,4 minggu yang lalu
Hampir semua para penegak hukum di indonesia sudah sangat bobrok jadi kita sebagai rakyat hanya bisa menonton saja,@MuhammadIrianto-c8y,4 minggu yang lalu
Inilah karomah dari Kekuatan Banser yang sesungguhnya😀,@Petanindeso-v4g,4 minggu yang lalu
Ya jangan banyak omong gara gara MK hancur sebap anak kamu,@AhmadAndhamid-p9c,4 minggu yang lalu (diedit)
"Halah sok suci, ngapain dengerin MAKI lagi.. Dia jg punya andil di MK kemarin nurunin umur wapres..  Dengerin tu orang yg bener2 konsisten gak mencla mencle",@bawonos024,4 minggu yang lalu
Kalau para penegak hukumnya biadab mana mungkin akan menghasilkan hukum yg beradab 🤭🤭🤭,@AbdulHamidajja-ht1bd,4 minggu yang lalu
Miris...ketika KPK yang seharusnya berperan sebagai Komisi Pemberantasan Korupsi malah menjadi Komisi Pelayan Koruptor!,@adangrashid2862,4 minggu yang lalu
Hebat kali KPK . Suka suka nya aja,@absrizalrizal5951,4 minggu yang lalu
KPK BIKIN GADUH,@Billank702,4 minggu yang lalu
KOMISI PELINDUNG KORUPSI,@ZoisMaulana,4 minggu yang lalu
Benarkah ? Kalo benar sungguh tidak adil,@anggianggita736,4 minggu yang lalu
Dlm uu indo korupsi adlh kejahatan luar bisa sma seperti terorisme klau yakut bisa tahanan rumh kenapa terpidana terorisme tdk bisa ini sangat diskriminatif,@rockyrock1506,4 minggu yang lalu
KPK MANDUL MENJALANKAN PERADILAN .,@Agung-k5y,4 minggu yang lalu
Rakyat hrs datangi kpk,@KhaSan-y5v,4 minggu yang lalu
NEGERI TERKUTUK KKN ....sampai kiamat,@bruxeles995,4 minggu yang lalu
"KPK perlu di audit orang orangnya 
Harus di ganti",@sasti3385,4 minggu yang lalu
